"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"13127",1,0,1,1,1,2,0,1,2,1
"13128",1,1,0,0,1,0,0,1,0,3
"13129",0,0,0,0,0,0,0,0,0,1
"13130",0,0,0,0,0,0,0,0,0,0
"13131",0,0,0,1,0,1,0,0,1,0
"13132",0,0,0,0,0,0,0,1,0,0
"13133",0,0,0,0,0,0,0,0,0,0
"13134",2,0,1,1,0,1,0,2,2,2
"13135",0,0,0,0,0,0,0,0,0,0
"13136",0,0,0,0,0,0,0,0,1,0
"13137",0,1,0,0,1,0,1,1,0,1
"13138",0,0,0,0,0,0,0,0,0,0
"13139",1,1,0,0,0,1,0,0,1,1
"13140",0,0,0,0,0,0,0,0,0,0
"13141",0,0,0,0,0,0,0,0,0,0
"13142",1,0,1,1,0,1,1,0,1,0
"13143",0,1,0,0,1,0,0,1,0,1
"13144",0,0,0,0,1,0,0,0,0,1
"13145",0,0,0,0,0,0,0,0,0,0
"13146",0,2,0,0,0,0,0,0,0,0
"13147",0,0,0,0,0,0,0,0,0,0
"13148",0,0,0,0,0,0,0,0,0,0
"13149",0,0,0,0,1,0,0,0,0,1
"13150",0,0,0,0,1,0,0,1,0,2
"13151",0,0,0,0,0,0,0,0,0,0
"13152",0,0,0,0,0,0,0,0,0,0
"13153",0,0,0,0,0,0,0,0,0,0
"13154",0,0,0,0,0,0,0,0,0,0
"13155",0,0,0,0,0,0,0,0,1,0
"13156",0,0,0,0,0,0,0,0,0,1
"13157",1,0,0,0,0,1,0,0,1,0
"13158",0,0,0,0,1,0,0,0,0,1
"13159",0,0,0,0,0,0,0,1,0,1
"13160",0,0,0,0,0,0,0,0,1,0
"13161",0,1,0,0,1,0,0,0,0,2
"13162",0,0,0,0,0,0,0,0,0,0
"13163",0,1,0,1,0,0,0,0,0,0
"13164",0,0,0,0,0,0,0,0,0,0
"13165",1,1,0,1,0,1,1,1,2,1
"13166",0,1,0,0,0,0,0,0,0,0
"13167",0,0,0,0,0,0,0,0,0,0
"13168",0,0,0,0,0,0,0,0,0,0
"13169",0,0,0,0,1,0,0,1,0,2
"13170",0,0,0,1,0,1,0,0,1,0
"13171",0,0,0,0,0,0,0,0,0,0
"13172",1,0,0,0,0,0,0,0,1,1
"13173",1,0,1,1,0,1,1,0,1,0
"13174",0,0,0,0,0,0,0,0,0,0
"13175",0,0,0,0,0,0,1,0,0,0
"13176",0,0,0,0,0,0,0,0,0,1
"13177",0,0,0,1,0,0,0,0,0,0
"13178",0,0,0,0,0,0,0,0,0,0
"13179",0,0,0,0,1,0,0,0,0,1
"13180",0,2,0,0,0,0,0,0,0,0
"13181",1,0,0,1,0,1,2,0,1,1
"13182",0,0,0,0,1,0,0,0,0,1
"13183",0,0,0,0,1,0,1,0,0,1
"13184",0,0,0,0,0,0,0,0,0,0
"13185",0,0,0,0,0,0,0,0,0,0
"13186",0,0,0,0,0,0,0,0,0,0
"13187",0,3,0,0,2,1,0,1,0,2
"13188",0,3,0,1,1,0,0,2,0,3
"13189",0,1,0,0,0,0,0,0,0,1
"13190",0,0,0,0,0,0,0,1,0,1
"13191",0,0,0,0,0,1,0,0,1,0
"13192",0,0,0,0,0,0,0,0,0,0
"13193",0,0,0,0,0,0,0,0,0,1
"13194",0,0,0,0,0,0,0,0,0,1
"13195",0,0,0,0,1,1,0,0,1,1
"13196",1,0,1,1,0,1,1,0,1,0
"13197",0,0,0,0,0,0,0,1,0,1
"13198",0,0,0,0,0,0,0,0,0,0
"13199",0,0,0,0,0,0,0,0,0,0
"13200",0,0,0,0,1,0,0,0,0,1
"13201",0,0,0,0,0,0,0,0,0,0
"13202",0,0,0,0,1,0,1,1,0,1
"13203",2,0,2,2,0,2,0,0,2,1
"13204",0,0,0,0,0,1,0,0,1,0
"13205",0,0,0,0,0,0,0,0,0,0
"13206",0,1,0,0,0,0,0,0,0,0
"13207",0,0,0,0,0,0,0,0,0,1
"13208",0,0,0,0,1,0,0,0,0,1
"13209",1,0,1,0,0,0,0,0,1,0
"13210",0,0,0,0,1,0,0,0,0,1
"13211",0,1,0,1,0,0,0,0,0,0
"13212",0,0,0,0,0,0,0,0,0,1
"13213",0,1,0,0,2,0,1,2,0,2
"13214",0,0,0,0,0,0,0,0,0,0
"13215",0,1,0,0,0,0,0,0,0,0
"13216",0,1,0,0,1,0,0,1,0,2
"13217",0,1,0,0,0,0,1,0,0,1
"13218",0,0,0,0,1,0,0,0,0,1
"13219",0,0,0,0,0,1,0,0,1,0
"13220",0,0,0,0,0,0,1,0,1,0
"13221",1,0,1,0,0,0,0,0,1,0
"13222",0,1,0,0,1,0,0,0,0,1
"13223",0,0,0,0,0,0,0,0,0,1
"13224",0,1,1,0,0,0,0,0,1,1
"13225",1,3,1,1,3,1,0,3,0,5
"13226",0,1,0,0,0,0,0,0,0,0
"13227",0,0,0,0,0,0,0,0,0,0
"13228",0,0,0,0,0,0,0,0,0,1
"13229",0,0,0,0,1,0,0,0,0,1
"13230",0,0,1,0,0,0,0,0,1,0
"13231",0,1,0,0,0,0,0,0,0,1
"13232",0,0,0,0,1,0,0,0,0,1
"13233",0,0,0,1,0,0,0,0,1,1
"13234",0,0,0,0,0,0,0,0,0,0
"13235",1,0,1,1,2,1,0,0,2,2
"13236",0,0,0,0,0,0,0,0,0,0
"13237",0,0,0,0,0,0,0,0,0,0
"13238",0,0,0,0,0,0,0,0,0,0
"13239",1,0,1,1,0,1,0,0,1,0
"13240",0,0,0,0,1,0,0,0,0,1
"13241",0,0,0,0,0,1,1,0,1,0
"13242",1,0,0,1,1,0,0,0,1,1
"13243",0,0,0,0,1,0,0,0,0,1
"13244",0,0,0,0,0,0,0,0,0,1
"13245",1,0,1,0,1,0,0,1,1,2
"13246",1,1,1,1,1,1,0,0,2,2
"13247",0,0,0,0,0,0,0,0,0,0
"13248",0,0,0,0,0,0,0,0,0,0
"13249",0,0,0,0,0,0,0,1,0,2
"13250",0,0,0,0,0,0,0,0,0,1
"13251",0,1,0,0,0,0,0,0,0,0
"13252",0,1,0,1,0,2,1,0,2,0
"13253",0,0,0,0,1,0,0,0,0,1
"13254",0,0,0,0,0,0,0,0,0,1
"13255",0,0,0,0,0,0,0,0,1,0
"13256",0,0,0,0,1,0,0,0,0,1
"13257",0,0,0,0,0,1,0,0,1,0
"13258",0,0,1,0,0,0,0,0,1,0
"13259",0,0,0,0,0,0,0,1,0,2
"13260",0,0,0,0,0,0,0,1,1,0
"13261",0,1,0,0,0,0,0,0,0,0
"13262",0,0,0,0,0,0,0,1,0,2
"13263",1,0,1,1,0,0,0,0,1,0
"13264",0,0,1,0,0,0,0,0,1,0
"13265",0,1,0,1,0,0,0,0,0,0
"13266",0,0,0,0,0,1,0,0,1,0
"13267",0,1,0,0,1,0,0,1,0,1
"13268",0,2,0,0,0,0,0,0,0,0
"13269",0,0,0,0,0,0,0,0,0,0
"13270",0,1,0,0,1,0,0,0,0,1
"13271",0,0,0,0,0,0,0,0,0,0
"13272",0,1,0,0,0,0,0,0,0,0
"13273",0,0,0,0,1,0,0,0,0,1
"13274",0,1,0,0,0,0,0,0,0,0
"13275",0,0,0,0,0,0,0,0,0,1
"13276",0,2,0,0,0,0,0,0,0,0
"13277",0,0,0,0,0,0,0,0,0,0
"13278",0,0,0,0,0,0,0,0,0,0
"13279",0,0,0,0,0,0,0,0,0,0
"13280",1,0,1,1,0,1,0,0,2,0
"13281",0,0,0,0,0,0,0,1,0,2
"13282",0,0,0,0,0,1,1,0,1,1
"13283",0,0,0,0,0,1,0,0,1,0
"13284",0,0,0,0,0,0,0,0,0,0
"13285",0,0,0,1,0,1,0,0,1,0
"13286",0,0,0,0,0,0,0,0,0,0
"13287",0,0,0,0,0,0,0,0,0,0
"13288",0,1,0,0,0,0,0,0,1,0
"13289",1,0,1,0,2,0,0,0,2,1
"13290",0,0,0,0,0,0,0,0,0,0
"13291",0,0,0,0,1,0,0,0,0,1
"13292",0,0,0,0,0,0,0,0,0,0
"13293",0,0,0,0,0,0,0,0,0,0
"13294",0,0,0,0,0,0,0,0,0,0
"13295",0,1,0,0,0,0,0,0,0,1
"13296",1,0,0,1,0,1,0,0,1,0
"13297",1,0,0,1,0,2,0,0,1,0
"13298",0,0,0,0,0,0,0,0,1,0
"13299",0,0,0,0,0,0,0,0,0,0
"13300",0,0,0,0,1,0,0,0,0,1
"13301",0,0,0,0,0,0,0,0,0,0
"13302",0,0,0,0,0,0,0,0,0,0
"13303",0,1,0,0,0,1,0,1,1,0
"13304",0,0,0,0,0,0,0,0,0,0
"13305",1,0,1,1,0,1,1,0,1,0
"13306",0,0,0,0,2,1,1,0,1,2
"13307",1,0,1,0,0,0,0,0,1,0
"13308",0,1,0,0,0,0,0,0,0,0
"13309",0,0,0,0,0,0,0,0,0,0
"13310",0,0,0,0,0,0,0,0,1,0
"13311",1,0,1,1,0,1,0,3,2,3
"13312",0,0,0,0,1,0,0,1,0,1
"13313",0,0,0,0,0,0,0,1,2,2
"13314",0,0,0,0,0,0,0,0,0,0
"13315",0,0,0,0,0,0,0,2,0,2
"13316",0,1,0,1,2,0,0,1,0,3
"13317",0,0,0,0,0,0,0,0,0,0
"13318",0,0,0,0,0,0,0,0,0,0
"13319",1,1,0,1,0,1,1,1,2,1
"13320",0,0,0,0,0,0,0,0,0,0
"13321",0,0,0,0,0,0,0,0,0,0
"13322",0,1,0,0,0,0,0,0,0,0
"13323",0,0,0,0,0,0,0,0,0,0
"13324",0,0,0,0,0,0,0,0,0,0
"13325",0,0,0,0,0,0,0,0,0,0
"13326",0,0,0,0,0,0,0,0,0,0
"13327",1,1,1,2,0,1,0,0,1,0
"13328",0,0,0,0,0,0,0,0,1,0
"13329",0,0,0,0,0,1,1,0,1,0
"13330",0,1,0,0,0,0,0,1,0,0
"13331",0,0,0,0,0,0,0,0,0,0
"13332",1,1,1,1,0,1,0,0,1,2
"13333",0,0,0,0,0,0,0,1,0,1
"13334",0,0,0,0,0,0,0,1,0,0
"13335",0,0,0,0,0,1,0,0,1,0
"13336",0,0,0,0,0,0,0,0,0,0
"13337",1,0,0,0,0,0,0,0,1,1
"13338",0,0,0,0,0,0,0,0,0,1
"13339",0,0,0,0,0,0,0,0,0,0
"13340",0,0,0,0,1,0,0,1,0,3
"13341",0,2,0,0,0,0,0,0,0,0
"13342",0,0,0,1,0,1,0,0,1,0
"13343",0,0,0,0,0,0,0,0,0,0
"13344",0,0,0,0,0,1,0,1,0,1
"13345",0,0,0,0,0,0,0,0,0,0
"13346",2,0,1,1,0,1,0,0,2,0
"13347",0,1,0,1,0,0,0,1,1,1
"13348",0,0,0,0,0,0,0,1,0,1
"13349",1,0,1,0,0,0,0,0,1,0
"13350",0,0,0,0,0,0,0,0,0,1
"13351",1,0,0,0,0,0,0,0,1,1
"13352",0,0,0,0,0,0,2,0,0,0
"13353",0,0,0,0,0,1,1,1,1,2
"13354",1,0,1,1,0,1,1,0,1,0
"13355",0,0,0,0,0,0,0,0,0,0
"13356",0,0,0,0,0,0,0,0,0,0
"13357",0,0,0,0,1,0,0,0,0,1
"13358",0,0,0,0,0,0,0,0,0,0
"13359",0,0,0,0,1,1,0,0,1,2
"13360",0,0,0,0,0,0,0,0,0,0
"13361",0,0,1,0,0,0,0,0,1,0
"13362",0,0,0,0,0,0,1,0,0,0
"13363",1,1,1,1,1,1,1,1,1,1
"13364",1,0,1,0,0,0,0,0,1,0
"13365",0,0,0,0,0,0,0,0,0,0
"13366",0,0,0,0,0,0,0,0,0,1
"13367",0,0,0,0,0,0,0,1,1,1
"13368",0,0,0,1,0,1,0,0,1,0
"13369",0,0,0,0,0,1,1,0,1,0
"13370",0,1,0,1,0,0,0,0,0,0
"13371",0,0,0,0,0,0,0,0,0,0
"13372",0,0,0,0,0,0,0,0,0,0
"13373",0,0,0,0,0,0,0,0,1,1
"13374",0,0,0,1,1,1,0,1,0,1
"13375",1,0,1,0,0,0,0,0,1,0
"13376",0,1,0,0,0,1,0,1,1,0
"13377",0,0,0,0,0,0,0,0,0,1
"13378",0,0,0,0,0,0,0,0,0,0
"13379",0,0,0,0,0,0,0,0,0,0
"13380",0,0,0,0,0,0,0,1,0,1
"13381",0,0,0,0,0,0,0,0,0,0
"13382",0,0,0,0,0,0,0,1,1,1
"13383",0,0,0,0,0,0,0,0,0,0
"13384",1,0,0,0,0,0,0,0,1,0
"13385",0,0,0,0,0,0,0,0,0,0
"13386",1,0,1,0,0,0,0,0,1,0
"13387",0,0,0,0,0,0,0,1,0,3
"13388",0,0,0,0,0,0,0,0,1,0
"13389",0,0,0,0,0,0,0,0,1,0
"13390",0,0,0,0,0,0,0,0,0,0
"13391",0,1,0,0,0,0,0,0,0,0
"13392",1,0,0,0,0,0,0,0,2,0
"13393",0,0,0,0,0,0,0,1,0,2
"13394",0,0,0,0,1,0,0,0,0,1
"13395",0,1,0,0,0,0,0,1,0,0
"13396",0,0,0,0,0,1,1,0,1,0
"13397",0,0,0,0,0,0,0,0,0,0
"13398",0,0,0,0,0,0,0,0,0,0
"13399",1,0,0,0,0,0,1,0,1,1
"13400",0,0,0,0,1,0,0,0,0,1
"13401",1,0,1,1,0,0,0,0,1,0
"13402",0,0,0,0,0,1,0,0,1,0
"13403",0,3,2,1,2,1,1,0,3,2
"13404",0,0,0,0,0,0,0,0,0,0
"13405",0,0,0,0,0,0,0,0,0,0
"13406",0,1,0,0,0,0,0,0,0,0
"13407",0,0,0,0,1,0,0,0,0,1
"13408",0,0,0,0,1,0,0,0,0,1
"13409",0,0,0,0,0,0,0,0,0,0
"13410",0,0,0,0,0,0,0,0,0,0
"13411",0,0,0,0,1,0,0,0,0,1
"13412",0,0,0,0,0,0,0,0,0,0
"13413",0,2,0,0,0,0,0,0,0,0
"13414",0,1,0,0,1,0,0,0,0,1
"13415",0,0,0,0,0,0,0,0,0,0
"13416",0,0,0,0,0,0,0,0,0,0
"13417",0,0,0,0,0,0,0,0,1,0
"13418",0,0,0,0,0,0,0,0,0,0
"13419",0,0,0,0,0,0,0,0,1,0
"13420",0,0,0,1,0,1,0,0,1,0
"13421",0,0,0,0,0,0,0,0,0,0
"13422",0,0,0,0,0,0,0,0,0,0
"13423",0,0,0,0,0,1,0,0,1,0
"13424",0,0,0,0,0,0,0,0,0,0
"13425",0,1,0,0,0,0,0,0,0,0
"13426",1,0,0,0,0,0,0,0,1,1
"13427",2,2,2,1,0,1,0,0,2,0
"13428",1,1,1,1,1,1,1,1,2,1
"13429",0,1,0,0,0,0,0,0,0,0
"13430",0,0,0,0,0,0,0,0,0,0
"13431",0,0,0,0,0,0,0,0,0,0
"13432",0,0,0,0,2,1,0,3,1,3
"13433",0,0,0,0,0,0,0,0,0,0
"13434",0,0,0,0,0,0,1,0,0,0
"13435",0,0,0,0,0,0,0,0,0,0
"13436",0,0,0,0,0,0,0,0,0,0
"13437",1,1,0,0,1,0,0,1,0,2
"13438",0,0,0,0,0,0,0,0,0,0
"13439",0,1,0,0,1,0,1,1,0,1
"13440",0,0,0,0,0,0,0,1,0,1
"13441",0,0,0,0,1,0,0,0,0,1
"13442",0,0,0,0,0,0,0,0,0,1
"13443",0,0,0,0,0,0,0,0,0,1
"13444",0,1,0,0,0,0,0,0,0,0
"13445",0,0,0,0,1,0,0,0,0,1
"13446",1,0,0,0,0,1,0,0,1,0
"13447",0,1,0,0,0,0,0,0,0,1
"13448",0,0,0,0,0,0,0,0,1,0
"13449",1,0,0,1,1,0,0,0,1,1
"13450",0,0,0,0,0,0,0,0,0,0
"13451",0,0,0,0,0,0,0,0,0,1
"13452",0,0,0,0,0,0,0,0,0,1
"13453",0,0,0,0,0,0,0,0,0,0
"13454",0,0,0,0,0,0,0,0,0,0
"13455",0,0,0,0,0,0,0,0,0,0
"13456",1,0,1,0,0,0,0,0,1,0
"13457",0,0,0,0,0,0,0,0,0,0
"13458",0,0,0,0,0,0,0,2,0,2
"13459",0,0,0,0,0,0,0,0,0,0
"13460",0,0,0,0,0,0,0,0,0,0
"13461",0,0,0,0,0,0,0,0,0,0
"13462",0,2,0,0,2,0,1,2,0,2
"13463",0,0,0,0,1,0,0,0,0,1
"13464",0,1,0,0,0,0,0,0,0,0
"13465",0,0,0,0,0,0,0,1,0,0
"13466",0,0,0,0,0,0,0,0,0,0
"13467",0,1,0,0,1,1,0,2,1,1
"13468",1,0,0,0,0,0,0,0,1,1
"13469",0,0,0,0,0,0,0,0,0,1
"13470",0,0,0,0,0,0,0,1,0,1
"13471",0,1,0,0,1,0,1,1,0,1
"13472",0,0,0,0,0,0,0,0,0,2
"13473",0,0,0,0,0,0,0,0,0,0
"13474",0,0,0,0,1,0,0,0,0,1
"13475",0,0,0,0,0,0,0,0,0,0
"13476",0,0,0,0,0,0,0,0,0,1
"13477",0,0,0,0,0,0,0,0,0,0
"13478",0,1,0,0,0,0,0,0,1,0
"13479",0,1,0,0,1,0,1,1,0,1
"13480",1,0,1,0,0,0,0,0,1,0
"13481",0,0,1,0,0,0,0,0,1,0
"13482",0,0,0,0,0,0,0,0,0,0
"13483",1,0,1,1,0,1,1,0,1,0
"13484",0,0,0,0,0,0,0,0,0,0
"13485",0,1,0,0,1,1,0,0,1,2
"13486",0,0,0,0,0,0,0,0,0,0
"13487",1,1,1,1,1,1,1,1,1,1
"13488",0,0,0,0,0,0,0,0,0,0
"13489",0,0,0,0,1,0,0,0,0,1
"13490",0,0,0,1,1,1,0,0,1,1
"13491",0,0,0,0,0,0,0,0,0,0
"13492",0,0,0,1,0,0,0,1,1,0
"13493",0,0,1,0,0,1,0,0,1,0
"13494",0,0,0,0,1,1,0,0,1,1
"13495",0,0,0,0,0,0,0,0,0,0
"13496",0,0,1,0,0,0,0,0,1,0
"13497",0,0,0,0,0,0,0,0,0,0
"13498",0,1,0,1,0,0,0,0,0,0
"13499",0,0,0,0,0,0,0,0,0,0
"13500",1,1,0,1,1,0,0,0,1,1
"13501",0,1,1,0,1,0,1,1,1,1
"13502",0,1,0,0,0,0,0,0,0,0
"13503",2,0,2,2,1,1,1,0,3,1
"13504",0,0,0,0,0,0,0,0,0,0
"13505",0,1,0,1,1,1,0,2,1,1
"13506",0,0,0,0,0,0,0,0,0,0
"13507",0,0,0,0,0,0,0,0,0,1
"13508",0,0,0,0,0,0,0,0,1,0
"13509",1,0,0,1,0,1,0,0,1,0
"13510",1,1,1,0,0,0,0,0,1,1
"13511",0,0,0,0,0,0,0,0,0,0
"13512",0,0,0,0,0,0,0,0,0,0
"13513",0,0,1,1,1,1,1,0,2,1
"13514",0,0,0,0,0,1,0,0,1,0
"13515",0,0,0,0,0,0,0,1,0,0
"13516",0,0,0,0,0,0,0,0,0,0
"13517",0,0,0,1,0,1,0,0,1,0
"13518",0,0,0,0,0,0,0,0,0,0
"13519",0,0,0,0,1,0,0,0,0,1
"13520",0,2,0,1,2,0,1,1,0,2
"13521",0,2,0,0,0,0,0,0,0,0
"13522",0,0,0,0,0,0,0,0,0,0
"13523",0,0,0,0,0,0,0,0,0,0
"13524",1,1,0,1,0,1,0,0,1,1
"13525",0,0,0,0,0,0,0,1,0,1
"13526",0,1,0,0,0,0,0,0,0,0
"13527",0,0,0,0,0,0,0,0,0,0
"13528",0,0,1,0,0,0,0,0,1,0
"13529",0,0,0,0,0,0,0,0,0,0
"13530",0,0,0,0,0,0,0,0,0,0
"13531",0,0,0,0,0,0,0,0,0,0
"13532",0,0,0,0,0,0,0,1,0,2
"13533",0,0,0,0,0,0,0,0,0,0
"13534",1,3,0,1,2,2,1,1,3,3
"13535",0,0,0,0,1,0,0,0,0,1
"13536",1,0,0,1,1,1,1,0,1,1
"13537",0,0,0,0,0,1,0,0,1,0
"13538",0,0,0,0,0,0,0,0,0,0
"13539",0,1,0,0,1,1,0,2,1,1
"13540",0,0,0,0,0,1,0,0,1,0
"13541",0,0,0,0,0,0,0,0,0,1
"13542",0,0,0,0,0,0,0,0,0,0
"13543",0,1,0,1,0,0,0,0,0,0
"13544",0,0,0,0,0,0,0,1,0,1
"13545",0,0,0,0,0,0,0,0,0,0
"13546",0,0,0,0,0,0,0,0,1,0
"13547",0,0,0,0,0,0,0,1,0,1
"13548",2,0,1,2,0,3,1,0,3,0
"13549",0,0,0,0,0,0,0,0,0,0
"13550",0,0,1,0,0,0,0,0,1,0
"13551",0,3,0,0,2,1,0,1,0,2
"13552",0,0,0,0,1,0,0,0,0,1
"13553",0,0,0,0,0,0,0,0,0,0
"13554",0,0,0,0,0,0,0,1,0,1
"13555",0,0,0,0,0,0,0,0,0,1
"13556",0,1,0,1,1,1,0,2,1,2
"13557",1,1,1,1,0,1,0,0,1,1
"13558",0,0,0,0,0,0,1,0,0,0
"13559",0,0,0,0,0,0,0,0,0,0
"13560",0,0,0,0,0,0,0,0,0,0
"13561",1,0,1,0,0,0,0,0,1,0
"13562",0,3,0,0,2,0,0,3,0,3
"13563",0,0,0,0,0,0,0,0,0,0
"13564",0,0,0,0,0,0,0,0,0,0
"13565",1,0,1,1,0,1,1,0,1,0
"13566",0,0,0,0,1,0,0,0,0,1
"13567",1,4,1,2,5,1,4,5,2,5
"13568",0,0,0,0,0,0,0,0,0,0
"13569",0,0,0,0,0,1,0,0,1,0
"13570",0,0,0,0,0,0,0,1,0,2
"13571",0,0,0,0,1,0,0,0,0,1
"13572",0,0,0,0,0,0,0,0,0,1
"13573",0,0,0,0,0,0,0,0,0,0
"13574",0,0,0,1,0,1,0,0,1,0
"13575",0,1,0,0,0,0,0,0,0,0
"13576",1,0,1,0,0,0,0,0,1,0
"13577",0,2,0,0,0,0,0,0,0,0
"13578",3,0,2,1,0,1,0,0,3,0
"13579",0,0,0,0,0,0,0,0,0,0
"13580",0,0,0,0,1,0,0,0,1,1
"13581",0,0,0,0,0,0,0,0,0,0
"13582",0,0,0,0,0,0,0,0,0,0
"13583",0,0,0,0,1,0,0,0,0,1
"13584",0,1,0,1,0,0,0,0,0,0
"13585",0,0,0,0,0,0,0,1,0,0
"13586",0,1,0,0,1,1,0,1,1,1
"13587",0,0,0,0,0,0,0,1,2,2
"13588",0,0,0,0,0,0,0,0,0,0
"13589",0,1,0,0,2,1,0,1,1,2
"13590",0,0,0,0,0,0,0,0,1,0
"13591",0,0,0,0,0,0,0,0,0,0
"13592",0,0,0,0,0,0,0,0,0,0
"13593",0,0,0,0,0,0,0,0,0,0
"13594",0,0,0,0,0,1,0,0,1,0
"13595",0,0,0,0,0,0,2,0,0,0
"13596",0,0,0,0,0,0,0,0,0,0
"13597",1,0,0,1,0,0,0,1,1,0
"13598",0,0,0,1,1,1,0,0,1,1
"13599",0,0,0,0,0,0,0,0,0,0
"13600",0,0,0,0,0,0,0,1,0,1
"13601",0,0,0,0,0,0,0,0,0,0
"13602",0,0,0,0,0,0,0,0,0,0
"13603",0,0,0,0,0,0,0,0,0,0
"13604",0,0,0,0,0,0,0,0,0,1
"13605",0,0,0,0,0,1,1,0,1,0
"13606",0,0,0,0,0,0,0,0,0,0
"13607",0,0,0,0,0,0,0,0,0,0
"13608",0,0,0,0,0,0,0,0,0,1
"13609",0,0,0,0,1,1,0,0,0,1
"13610",0,0,0,0,0,0,0,0,0,0
"13611",0,0,0,1,0,1,0,0,1,0
"13612",0,0,0,0,0,0,0,0,0,1
"13613",0,0,0,0,0,0,0,0,0,0
"13614",0,0,0,0,0,0,0,0,0,0
"13615",1,1,0,0,1,0,0,1,0,2
"13616",0,0,0,0,0,0,0,0,1,0
"13617",0,1,0,0,0,0,0,0,0,0
"13618",0,0,0,0,0,0,0,0,0,0
"13619",0,1,0,0,0,0,0,0,0,0
"13620",0,1,0,0,0,0,0,0,0,0
"13621",0,1,0,1,0,0,0,1,1,1
"13622",0,1,0,1,0,0,0,1,1,1
"13623",0,0,0,0,0,0,0,0,1,0
"13624",0,0,0,0,0,0,0,0,0,0
"13625",1,0,1,1,2,0,0,0,1,2
"13626",0,0,0,0,0,0,0,1,0,2
"13627",1,1,0,0,0,1,0,0,1,1
"13628",0,1,0,0,0,0,0,1,0,0
"13629",0,1,0,0,0,0,0,0,0,0
"13630",0,0,0,0,1,1,0,1,1,2
"13631",1,0,1,0,0,0,0,0,1,0
"13632",0,0,0,0,0,0,0,0,0,0
"13633",0,0,0,0,0,0,0,0,0,0
"13634",0,0,0,0,0,0,0,0,0,0
"13635",0,0,0,0,2,1,0,3,1,3
"13636",0,0,0,0,0,0,0,0,0,0
"13637",0,0,0,0,0,1,0,0,1,0
"13638",0,0,0,0,0,0,0,0,0,0
"13639",0,0,0,0,0,0,0,1,0,1
"13640",1,1,2,1,0,0,0,0,2,1
"13641",0,0,0,0,0,0,0,1,0,1
"13642",1,0,1,1,0,1,1,0,1,0
"13643",1,1,0,0,0,0,0,1,1,0
"13644",0,0,0,0,0,1,1,0,1,1
"13645",0,0,0,0,0,0,0,0,0,0
"13646",0,0,0,0,0,0,0,0,0,0
"13647",0,0,0,0,0,0,0,0,0,0
"13648",0,0,1,0,0,0,0,0,1,0
"13649",0,0,0,0,0,0,0,0,0,0
"13650",0,0,0,0,0,0,0,1,0,1
"13651",0,0,0,0,0,0,0,0,0,0
"13652",0,0,0,0,1,0,0,0,0,1
"13653",0,0,0,0,0,0,0,0,0,0
"13654",0,1,0,0,0,0,0,0,0,0
"13655",0,1,0,0,0,0,1,0,1,2
"13656",0,0,0,0,0,0,0,0,0,0
"13657",0,1,1,1,0,0,0,1,3,2
"13658",0,0,0,0,0,0,0,0,1,0
"13659",1,0,0,0,0,0,0,0,1,1
"13660",0,0,0,0,0,0,0,0,0,0
"13661",2,1,1,2,2,1,1,1,2,2
"13662",1,0,0,0,0,0,0,0,1,1
"13663",0,0,0,0,0,0,0,0,1,0
"13664",0,0,0,0,0,0,0,0,0,0
"13665",0,0,0,0,0,0,0,1,0,2
"13666",0,1,0,0,1,0,1,1,0,1
"13667",0,0,0,0,0,0,0,0,1,2
"13668",0,0,0,0,0,0,0,1,0,1
"13669",0,0,0,0,0,0,0,0,0,0
"13670",0,0,0,0,0,0,1,0,0,0
"13671",0,0,0,0,0,0,0,0,0,0
"13672",0,0,0,0,0,0,0,0,0,0
"13673",0,0,0,0,1,0,0,0,0,2
"13674",0,0,0,0,1,0,0,0,1,1
"13675",0,0,0,0,0,0,0,0,0,0
"13676",1,1,0,1,1,1,0,0,1,1
"13677",0,0,0,1,0,1,0,0,1,0
"13678",0,0,0,0,0,1,0,0,1,1
"13679",0,0,0,0,0,0,0,0,0,0
"13680",0,0,0,0,0,0,0,0,0,0
"13681",0,1,0,1,0,2,1,0,2,0
"13682",0,0,0,0,0,0,0,0,1,0
"13683",1,0,1,1,0,1,1,0,1,0
"13684",0,0,0,0,0,0,0,0,0,0
"13685",0,0,0,0,0,0,0,0,0,0
"13686",0,0,0,0,0,0,0,0,0,1
"13687",0,0,0,0,0,0,0,0,0,0
"13688",1,0,0,0,0,0,0,0,1,0
"13689",0,0,0,0,0,0,0,0,0,0
"13690",0,0,0,0,0,0,0,0,0,0
"13691",0,0,0,0,0,0,0,0,0,0
"13692",1,0,1,1,1,2,0,1,2,1
"13693",0,0,0,0,0,0,0,1,0,1
"13694",0,0,0,0,0,0,0,0,0,0
"13695",2,1,0,2,0,2,0,0,3,0
"13696",0,0,0,0,0,0,0,1,0,1
"13697",1,0,0,0,0,0,0,1,1,0
"13698",0,0,0,0,0,0,0,0,0,0
"13699",0,0,0,0,0,0,0,0,0,0
"13700",0,0,0,0,0,0,0,1,0,0
"13701",0,0,0,0,0,0,0,0,0,0
"13702",0,1,0,0,1,0,1,1,0,1
"13703",0,0,0,0,0,0,0,0,0,0
"13704",0,0,0,0,0,0,0,1,0,2
"13705",0,0,0,0,0,0,0,0,0,1
"13706",0,1,0,0,0,0,0,0,0,0
"13707",0,0,0,0,0,0,0,0,0,0
